1230,154.48,154.48,0,36.9,49.2,98.4,33.12
1235,155.43,155.43,0,37.05,49.4,98.8,33.17
1240,156.39,156.39,0,37.2,49.6,99.2,33.32
1245,157.34,157.34,0,37.35,49.8,99.6,33.47
1250,158.29,158.29,0,37.5,50,100,33.62
1255,159.29,159.29,0,37.65,50.2,100.4,33.77
1260,160.24,160.24,0,37.8,50.4,100.8,33.92
1265,161.2,161.2,0,37.95,50.6,101.2,34.07
1270,162.15,162.15,0,38.1,50.8,101.6,34.11
1275,163.1,163.1,0,38.25,51,102,34.26
1280,164.06,164.06,0,38.4,51.2,102.4,34.41
1285,165.01,165.01,0,38.55,51.4,102.8,34.56
1290,166.01,166.01,0,38.7,51.6,103.2,34.71
1295,166.96,166.96,0,38.85,51.8,103.6,34.86
1300,167.91,167.91,0,39,52,104,34.91
1305,168.87,168.87,0,39.15,52.2,104.4,35.06
1310,169.82,169.82,0,39.3,52.4,104.8,35.21
1315,170.77,170.77,0,39.45,52.6,105.2,35.36
1320,171.77,171.77,0,39.6,52.8,105.6,35.51
1325,172.72,172.72,0,39.75,53,106,35.66
1330,173.68,173.68,0,39.9,53.2,106.4,35.81
1335,174.63,174.63,0,40.05,53.4,106.8,35.85
1340,175.58,175.58,0,40.2,53.6,107.2,36
1345,176.54,176.54,0,40.35,53.8,107.6,36.15
1350,177.49,177.49,0,40.5,54,108,36.3
1355,178.49,178.49,0,40.65,54.2,108.4,36.45
1360,179.44,179.44,0,40.8,54.4,108.8,36.6
1365,180.39,180.39,0,40.95,54.6,109.2,36.75
1370,181.35,181.35,0,41.1,54.8,109.6,36.8
1375,182.3,182.3,0,41.25,55,110,36.95
1380,183.25,183.25,0,41.4,55.2,110.4,37.1
1385,184.25,184.25,0,41.55,55.4,110.8,37.25
1390,185.2,185.2,0,41.7,55.6,111.2,37.4
1395,186.16,186.16,0,41.85,55.8,111.6,37.55
1400,187.11,187.11,0,42,56,112,37.59
1405,188.06,188.06,0,42.15,56.2,112.4,37.74
1410,189.02,189.02,0,42.3,56.4,112.8,37.89
1415,189.97,189.97,0,42.45,56.6,113.2,38.04
1420,190.97,190.97,0,42.6,56.8,113.6,38.19
1425,191.92,191.92,0,42.75,57,114,38.34
1430,192.87,192.87,0,42.9,57.2,114.4,38.49
1435,193.83,193.83,0,43.05,57.4,114.8,38.54
1440,194.78,194.78,0,43.2,57.6,115.2,38.69
1445,195.73,195.73,0,43.35,57.8,115.6,38.84
1450,196.73,196.73,0,43.5,58,116,38.99
1455,197.68,197.68,0,43.65,58.2,116.4,39.14
1460,198.64,198.64,0,43.8,58.4,116.8,39.29
1465,199.59,199.59,0,43.95,58.6,117.2,39.44
1470,200.54,200.54,0,44.1,58.8,117.6,39.48
1475,201.5,201.5,0,44.25,59,118,39.63
1480,202.45,202.45,0,44.4,59.2,118.4,39.78
1485,203.45,203.45,0,44.55,59.4,118.8,39.93
1490,204.4,204.4,0,44.7,59.6,119.2,40.08
1495,205.35,205.35,0,44.85,59.8,119.6,40.23
1500,206.31,206.31,0,45,60,120,40.28
1505,207.26,207.26,0,45.15,60.2,120.4,40.43
1510,208.21,208.21,0,45.3,60.4,120.8,40.58
1515,209.21,209.21,0,45.45,60.6,121.2,40.73
1520,210.16,210.16,0,45.6,60.8,121.6,40.88
1525,211.12,211.12,0,45.75,61,122,41.03
1530,212.07,212.07,0,45.9,61.2,122.4,41.18
1535,213.02,213.02,0,46.05,61.4,122.8,41.22
1540,213.98,213.98,0,46.2,61.6,123.2,41.37
1545,214.93,214.93,0,46.35,61.8,123.6,41.52
1550,215.93,215.93,0,46.5,62,124,41.67
1555,216.88,216.88,0,46.65,62.2,124.4,41.82
1560,217.83,217.83,0,46.8,62.4,124.8,41.97
1565,218.79,218.79,0,46.95,62.6,125.2,42.12
1570,219.74,219.74,0,47.1,62.8,125.6,42.17
1575,220.69,220.69,0,47.25,63,126,42.32
1580,221.69,221.69,0,47.4,63.2,126.4,42.47
1585,222.64,222.64,0,47.55,63.4,126.8,42.62
1590,223.6,223.6,0,47.7,63.6,127.2,42.77
1595,224.55,224.55,0.56,47.85,63.8,127.6,42.92
1600,225.5,225.5,1.16,48,64,128,42.96
1605,226.46,226.46,1.76,48.15,64.2,128.4,43.11
1610,227.41,227.41,2.36,48.3,64.4,128.8,43.26
1615,228.41,228.41,2.96,48.45,64.6,129.2,43.41
1620,229.36,229.36,3.56,48.6,64.8,129.6,43.56
1625,230.31,230.31,4.16,48.75,65,130,43.71
1630,231.27,231.27,4.76,48.9,65.2,130.4,43.86
1635,232.22,232.22,5.36,49.05,65.4,130.8,43.91
1640,233.17,233.17,5.96,49.2,65.6,131.2,44.06
1645,234.17,234.17,6.56,49.35,65.8,131.6,44.21
1650,235.12,235.12,7.16,49.5,66,132,44.36
1655,236.08,236.08,7.76,49.65,66.2,132.4,44.51
1660,237.03,237.03,8.36,49.8,66.4,132.8,44.66
1665,237.98,237.98,8.96,49.95,66.6,133.2,44.81
1670,238.94,238.94,9.56,50.1,66.8,133.6,44.85
1675,239.89,239.89,10.16,50.25,67,134,45
1680,240.89,240.89,10.76,50.4,67.2,134.4,45.15
1685,241.84,241.84,11.36,50.55,67.4,134.8,45.3
1690,242.79,242.79,11.96,50.7,67.6,135.2,45.45
1695,243.75,243.75,12.56,50.85,67.8,135.6,45.6
1700,244.7,244.7,13.16,51,68,136,45.65
1705,245.65,245.65,13.76,51.15,68.2,136.4,45.8
1710,246.65,246.65,14.36,51.3,68.4,136.8,45.95
1715,247.6,247.6,14.96,51.45,68.6,137.2,46.1
1720,248.56,248.56,15.56,51.6,68.8,137.6,46.25
1725,249.51,249.51,16.16,51.75,69,138,46.4
1730,250.46,250.46,16.76,51.9,69.2,138.4,46.55
1735,251.42,251.42,17.36,52.05,69.4,138.8,46.59
1740,252.37,252.37,17.96,52.2,69.6,139.2,46.74
1745,253.37,253.37,18.56,52.35,69.8,139.6,46.89
1750,254.32,254.32,19.16,52.5,70,140,47.04
1755,255.27,255.27,19.76,52.65,70.2,140.4,47.19
1760,256.23,256.23,20.36,52.8,70.4,140.8,47.34
1765,257.18,257.18,20.96,52.95,70.6,141.2,47.49
1770,258.13,258.13,21.56,53.1,70.8,141.6,47.54
1775,259.13,259.13,22.16,53.25,71,142,47.69
1780,260.08,260.08,22.76,53.4,71.2,142.4,47.84
1785,261.04,261.04,23.36,53.55,71.4,142.8,47.99
1790,261.99,261.99,23.96,53.7,71.6,143.2,48.14
1795,262.94,262.94,24.56,53.85,71.8,143.6,48.29
1800,263.9,263.9,25.16,54,72,144,48.33
1805,264.85,264.85,25.76,54.15,72.2,144.4,48.48
1810,265.85,265.85,26.36,54.3,72.4,144.8,48.63
1815,266.8,266.8,26.96,54.45,72.6,145.2,48.78
1820,267.75,267.75,27.56,54.6,72.8,145.6,48.93
1825,268.71,268.71,28.16,54.75,73,146,49.08
1830,269.66,269.66,28.76,54.9,73.2,146.4,49.23
1835,270.61,270.61,29.36,55.05,73.4,146.8,49.28
1840,271.61,271.61,29.96,55.2,73.6,147.2,49.43
1845,272.56,272.56,30.56,55.35,73.8,147.6,49.58
1850,273.52,273.52,31.16,55.5,74,148,49.73
1855,274.47,274.47,31.76,55.65,74.2,148.4,49.88
1860,275.42,275.42,32.36,55.8,74.4,148.8,50.03
1865,276.38,276.38,32.96,55.95,74.6,149.2,50.18
1870,277.33,277.33,33.56,56.1,74.8,149.6,50.22
1875,278.33,278.33,34.16,56.25,75,150,50.37
1880,279.28,279.28,34.76,56.4,75.2,150.4,50.52
1885,280.23,280.23,35.36,56.55,75.4,150.8,50.67
1890,281.19,281.19,35.96,56.7,75.6,151.2,50.82
1895,282.14,282.14,36.56,56.85,75.8,151.6,50.97
1900,283.09,283.09,37.16,57,76,152,51.02
1905,284.09,284.09,37.76,57.15,76.2,152.4,51.17
1910,285.04,285.04,38.36,57.3,76.4,152.8,51.32
1915,286,286,38.96,57.45,76.6,153.2,51.47
1920,286.95,286.95,39.56,57.6,76.8,153.6,51.62
1925,287.9,287.9,40.16,57.75,77,154,51.77
1930,288.86,288.86,40.76,57.9,77.2,154.4,51.92
1935,289.81,289.81,41.36,58.05,77.4,154.8,51.96
1940,290.81,290.81,41.96,58.2,77.6,155.2,52.11
1945,291.76,291.76,42.56,58.35,77.8,155.6,52.26
1950,292.71,292.71,43.16,58.5,78,156,52.41
1955,293.67,293.67,43.76,58.65,78.2,156.4,52.56
1960,294.62,294.62,44.36,58.8,78.4,156.8,52.71
1965,295.57,295.57,44.96,58.95,78.6,157.2,52.86
1970,296.57,296.57,45.56,59.1,78.8,157.6,52.91
1975,297.52,297.52,46.16,59.25,79,158,53.06
1980,298.48,298.48,46.76,59.4,79.2,158.4,53.21
1985,299.43,299.43,47.36,59.55,79.4,158.8,53.36
1990,300.38,300.38,47.96,59.7,79.6,159.2,53.51
1995,301.34,301.34,48.56,59.85,79.8,159.6,53.66
2000,302.29,258.96,49.16,60,80,160,53.7
2005,303.29,259.95,49.76,60.15,80.2,160.4,53.85
2010,304.24,260.91,50.36,60.3,80.4,160.8,54
2015,305.19,261.86,50.96,60.45,80.6,161.2,54.15
2020,306.15,262.81,51.56,60.6,80.8,161.6,54.3
2025,307.1,263.77,52.16,60.75,81,162,54.45
2030,308.05,264.72,52.76,60.9,81.2,162.4,54.6
2035,309.05,265.72,53.36,61.05,81.4,162.8,54.65
2040,310,266.67,53.96,61.2,81.6,163.2,54.8
2045,310.96,267.62,54.56,61.35,81.8,163.6,54.95
2050,311.91,268.58,55.16,61.5,82,164,55.1
2055,312.86,269.53,55.76,61.65,82.2,164.4,55.25
2060,313.82,270.48,56.36,61.8,82.4,164.8,55.4
2065,314.77,271.44,56.96,61.95,82.6,165.2,55.55
2070,315.77,272.43,57.56,62.1,82.8,165.6,55.59
2075,316.72,273.39,58.16,62.25,83,166,55.74
2080,317.67,274.34,58.76,62.4,83.2,166.4,55.89
2085,318.63,275.29,59.36,62.55,83.4,166.8,56.04
2090,319.58,276.25,59.96,62.7,83.6,167.2,56.19
2095,320.53,277.2,60.56,62.85,83.8,167.6,56.34
2100,321.53,278.2,61.16,63,84,168,56.39
2105,322.48,279.15,61.76,63.15,84.2,168.4,56.54
2110,323.44,280.1,62.36,63.3,84.4,168.8,56.69
2115,324.39,281.06,62.96,63.45,84.6,169.2,56.84
2120,325.34,282.01,63.56,63.6,84.8,169.6,56.99
2125,326.3,282.96,64.16,63.75,85,170,57.14
2130,327.25,283.92,64.76,63.9,85.2,170.4,57.29
2135,328.25,284.91,65.36,64.05,85.4,170.8,57.33
2140,329.2,285.87,65.96,64.2,85.6,171.2,57.48
2145,330.15,286.82,66.56,64.35,85.8,171.6,57.63
2150,331.11,287.77,67.16,64.5,86,172,57.78
2155,332.06,288.73,67.76,64.65,86.2,172.4,57.93
2160,333.01,289.68,68.36,64.8,86.4,172.8,58.08
2165,334.01,290.68,68.96,64.95,86.6,173.2,58.23
2170,334.96,291.63,69.56,65.1,86.8,173.6,58.28
2175,335.92,292.58,70.16,65.25,87,174,58.43
2180,336.87,293.54,70.76,65.4,87.2,174.4,58.58
2185,337.82,294.49,71.36,65.55,87.4,174.8,58.73
2190,338.78,295.44,71.96,65.7,87.6,175.2,58.88
2195,339.73,296.4,72.56,65.85,87.8,175.6,59.03
2200,340.73,297.39,73.16,66,88,176,59.07
2205,341.68,298.35,73.76,66.15,88.2,176.4,59.22
2210,342.63,299.3,74.36,66.3,88.4,176.8,59.37
2215,343.59,300.25,74.96,66.45,88.6,177.2,59.52
2220,344.54,301.21,75.56,66.6,88.8,177.6,59.67
2225,345.49,302.16,76.16,66.75,89,178,59.82
2230,346.49,303.16,76.76,66.9,89.2,178.4,59.97
2235,347.44,304.11,77.36,67.05,89.4,178.8,60.02
2240,348.4,305.06,77.96,67.2,89.6,179.2,60.17
2245,349.35,306.02,78.56,67.35,89.8,179.6,60.32
2250,350.3,306.97,79.16,67.5,90,180,60.47
2255,351.26,307.92,79.76,67.65,90.2,180.4,60.62
2260,352.21,308.88,80.36,67.8,90.4,180.8,60.77
2265,353.21,309.87,80.96,67.95,90.6,181.2,60.92
2270,354.16,310.83,81.56,68.1,90.8,181.6,60.96
2275,355.11,311.78,82.16,68.25,91,182,61.11
2280,356.07,312.73,82.76,68.4,91.2,182.4,61.26
2285,357.02,313.69,83.36,68.55,91.4,182.8,61.41
2290,357.97,314.64,83.96,68.7,91.6,183.2,61.56
2295,358.97,315.64,84.56,68.85,91.8,183.6,61.71
2300,359.92,316.59,85.16,69,92,184,61.76
2305,360.88,317.54,85.76,69.15,92.2,184.4,61.91
2310,361.83,318.5,86.36,69.3,92.4,184.8,62.06
2315,362.78,319.45,86.96,69.45,92.6,185.2,62.21
2320,363.74,320.4,87.56,69.6,92.8,185.6,62.36
2325,364.69,321.36,88.16,69.75,93,186,62.51
2330,365.69,322.35,88.76,69.9,93.2,186.4,62.66
2335,366.64,323.31,89.36,70.05,93.4,186.8,62.7
2340,367.59,324.26,89.96,70.2,93.6,187.2,62.85
2345,368.55,325.21,90.56,70.35,93.8,187.6,63
2350,369.5,326.17,91.16,70.5,94,188,63.15
2355,370.45,327.12,91.76,70.65,94.2,188.4,63.3
2360,371.45,328.12,92.36,70.8,94.4,188.8,63.45
2365,372.4,329.07,92.96,70.95,94.6,189.2,63.6
2370,373.36,330.02,93.56,71.1,94.8,189.6,63.65
2375,374.31,330.98,94.16,71.25,95,190,63.8
2380,375.26,331.93,94.76,71.4,95.2,190.4,63.95
2385,376.22,332.88,95.36,71.55,95.4,190.8,64.1
2390,377.17,333.84,95.96,71.7,95.6,191.2,64.25
